,marital_cat,education_cat,default_cat,loan_cat,contact_cat,housing_cat,campaign_cat1,campaign_cat2,poutcome_cat,day_cat,y_bool,age_cat,balance,duration
40832,1,1,1,0,0,1,1,1,0,2,0,0,1199,91
40833,1,1,1,1,1,0,1,1,0,2,1,0,260,175
40834,1,1,1,1,1,0,1,1,0,2,0,0,357,526
40835,1,0,1,1,1,0,1,1,0,2,1,1,1013,206
40836,1,1,1,1,1,1,1,1,1,2,0,1,125,477
40837,1,0,1,1,1,1,1,0,1,2,0,1,1165,400
40838,1,0,1,1,0,1,1,1,1,2,0,1,0,198
40839,1,1,1,1,1,0,1,0,0,2,0,0,437,120
40840,1,1,1,1,1,0,1,1,1,2,1,0,413,589
40841,1,1,1,0,1,0,1,1,0,2,0,0,60,248
40842,1,1,1,1,1,1,1,1,1,2,0,1,480,162
40843,0,0,1,1,1,1,1,0,1,2,0,1,4321,163
40844,1,1,1,0,1,1,1,1,1,2,0,1,2155,82
40845,1,0,1,1,0,1,1,1,1,2,0,1,4290,172
40846,1,1,1,1,1,1,1,1,1,2,0,0,539,176
40847,1,1,1,1,1,1,1,1,0,2,0,0,312,271
40848,0,1,1,1,1,1,1,1,1,2,0,0,0,266
40849,1,1,1,1,1,1,1,0,1,2,0,1,1646,68
40850,1,1,1,1,1,1,1,1,1,2,0,1,5291,345
40851,0,1,1,1,1,1,1,1,1,2,0,1,261,1117
40852,1,0,1,1,0,1,1,1,1,2,0,1,0,701
40853,1,0,1,1,1,1,1,1,1,2,1,1,631,429
40854,1,1,1,1,1,1,1,1,0,2,1,0,3283,623
40855,1,1,1,1,1,1,1,1,1,2,0,0,1153,340
40856,1,1,1,1,1,0,1,1,0,2,0,0,393,62
40857,0,1,1,1,1,0,1,1,0,2,1,0,1070,137
40858,1,1,1,1,1,1,1,1,1,2,0,1,141,74
40859,1,1,1,1,1,1,1,1,1,2,0,1,886,121
40860,1,1,1,1,0,1,1,1,1,2,0,1,5296,127
40861,1,1,1,1,1,1,1,1,0,2,1,0,181,182
40862,1,1,1,1,1,0,1,1,0,2,1,0,484,668
40863,1,1,1,1,0,1,1,1,1,2,1,1,123,449
40864,1,1,1,1,1,1,1,1,1,2,0,1,20422,90
40865,1,1,1,1,1,1,1,1,1,2,1,0,353,582
40866,1,0,1,1,1,1,1,1,0,2,0,1,474,249
40867,1,1,1,1,1,0,1,1,0,2,0,1,0,150
40868,0,0,1,1,1,1,1,1,1,2,1,0,2794,1336
40869,1,1,1,1,1,0,1,1,0,2,1,0,3850,239
40870,1,0,1,1,1,1,1,1,0,2,0,1,182,90
40871,1,1,1,0,1,0,1,1,0,2,0,0,245,251
40872,1,0,1,1,1,1,1,1,1,2,1,1,2970,641
40873,1,0,1,1,1,1,1,1,1,2,1,1,6991,178
40874,1,1,1,1,1,1,1,1,1,2,1,0,29,576
40875,1,1,1,1,1,1,1,1,0,2,0,0,11219,699
40876,1,1,1,1,1,1,1,1,1,2,1,1,2223,1064
40877,1,1,1,1,1,1,1,1,1,2,0,0,3138,238
40878,1,1,1,1,1,1,1,1,0,2,1,0,27696,147
40879,1,1,1,1,1,1,0,0,0,2,1,1,116,398
40880,1,1,1,1,1,1,1,1,1,2,0,0,280,100
40881,1,1,1,1,1,1,0,0,1,2,0,1,16,119
40882,1,1,1,1,1,1,1,1,0,2,0,0,341,90
40883,1,1,1,1,0,1,1,1,1,2,0,0,3420,92
40884,1,1,1,1,1,0,1,1,1,2,1,0,2987,307
40885,1,1,1,1,1,1,1,1,0,2,0,0,2408,236
40886,1,1,1,1,1,1,1,1,0,2,1,1,2,131
40887,1,0,1,1,1,1,1,1,1,2,1,1,608,267
40888,1,1,1,1,1,1,1,1,0,2,0,0,1331,93
40889,0,1,1,1,1,1,1,1,0,2,1,0,1679,417
40890,1,1,1,1,1,0,1,1,0,2,0,0,3954,87
40891,1,1,1,1,1,1,1,1,1,2,0,0,300,82
40892,1,1,1,1,1,0,1,1,0,2,0,0,256,201
40893,1,1,1,1,1,0,1,0,0,2,1,0,48,810
40894,1,1,1,1,1,0,1,1,1,2,0,0,1806,161
40895,1,1,1,1,1,0,1,1,0,2,0,0,2088,94
40896,1,1,1,1,0,1,1,1,1,2,0,1,0,150
40897,1,1,1,1,1,1,1,0,0,2,0,0,386,305
40898,1,1,1,1,1,1,1,1,1,2,0,0,7252,153
40899,1,1,1,1,1,1,1,1,1,2,0,0,422,110
40900,0,0,1,1,1,1,1,1,1,2,0,1,1299,58
40901,1,0,1,1,0,1,1,1,1,2,0,1,1904,67
40902,1,0,1,1,1,1,1,1,0,2,1,0,113,306
40903,1,1,1,1,1,1,1,1,1,2,0,0,3636,202
40904,0,1,1,1,1,1,1,1,1,2,1,1,462,332
40905,1,1,1,1,1,0,1,1,1,2,0,1,50,153
40906,1,1,1,1,1,0,1,1,1,2,0,0,476,113
40907,1,0,1,1,1,1,1,1,0,2,0,1,324,875
40908,1,1,1,1,1,1,1,1,0,2,1,0,498,338
40909,1,1,1,1,1,1,1,1,1,2,0,1,1502,96
40910,1,1,1,1,1,1,1,1,1,2,0,1,1610,71
40911,1,1,1,1,1,1,1,1,1,2,0,1,7633,301
40912,1,1,1,1,1,1,1,1,1,2,0,0,415,123
40913,0,0,1,1,1,1,1,1,1,2,0,1,86,192
40914,1,1,1,1,1,1,1,0,0,2,0,0,5802,175
40915,1,0,1,1,0,1,1,1,1,2,0,1,279,26
40916,1,1,1,1,1,1,1,1,0,2,0,0,354,363
40917,1,1,1,1,1,1,1,0,0,2,1,0,2643,188
40918,1,1,1,1,1,1,1,1,0,2,0,0,4401,96
40919,1,1,1,1,1,1,1,1,0,2,0,0,0,107
40920,1,0,1,1,1,1,1,1,1,2,0,0,334,188
40921,1,1,1,1,1,1,1,1,1,2,0,1,1370,174
40922,1,0,1,1,1,0,1,1,0,2,0,0,163,44
40923,1,1,1,1,1,1,1,1,0,2,0,0,905,90
40924,1,0,1,1,1,0,1,1,0,2,0,0,442,166
40925,1,1,1,1,1,1,1,1,0,2,1,0,1337,255
40926,1,1,1,1,1,1,1,1,0,2,0,1,2305,222
40927,1,0,1,1,1,1,1,1,1,2,0,1,56,246
40928,1,1,1,0,1,0,1,1,0,2,0,0,1818,120
40929,1,1,1,1,0,1,1,1,0,2,0,0,1040,542
40930,1,1,1,1,1,1,1,1,1,2,0,1,1643,243
40931,1,1,1,1,1,0,0,0,1,2,0,0,238,216
40932,1,1,1,1,1,1,1,1,1,2,0,1,291,543
40933,1,1,1,1,1,1,1,1,1,2,0,0,6843,227
40934,1,1,1,1,0,1,1,1,1,2,0,1,374,478
40935,1,1,1,1,1,1,1,1,0,2,0,0,1812,112
40936,1,1,1,1,1,0,1,1,1,2,0,0,2474,107
40937,1,1,1,1,1,1,1,1,1,2,0,0,2064,107
40938,1,1,1,1,1,1,1,1,0,2,0,0,1159,95
40939,0,1,1,1,1,1,1,1,0,2,0,0,3271,162
40940,1,0,1,1,1,1,1,1,0,2,1,0,618,293
40941,1,1,1,1,1,0,1,1,0,2,0,0,1246,68
40942,1,1,1,1,1,1,1,1,1,2,1,0,451,289
40943,1,1,1,1,1,1,1,0,1,2,0,1,10373,344
40944,1,1,1,1,1,1,1,1,1,2,0,1,6797,298
40945,1,1,1,1,1,1,1,1,1,2,0,1,1471,331
40946,0,0,1,1,1,1,0,0,1,2,0,0,5805,111
40947,1,0,1,1,0,1,1,1,1,2,1,1,0,562
40948,0,0,0,1,1,1,0,0,1,2,1,0,11,489
40949,1,1,1,1,1,1,1,1,0,2,0,0,0,255
40950,1,1,1,1,1,1,1,1,0,2,0,0,4,73
40951,1,1,1,0,1,1,0,0,0,2,0,0,696,101
40952,1,1,1,1,1,0,1,0,0,2,1,0,1165,784
40953,1,1,1,1,1,1,1,1,1,2,0,0,1785,349
40954,1,1,1,1,1,1,1,1,1,2,1,1,699,425
40955,1,0,1,1,0,1,1,1,1,2,0,1,0,181
40956,1,1,1,1,1,1,1,1,1,2,0,1,1146,187
40957,1,1,1,1,1,1,1,0,0,2,0,1,3,1175
40958,1,1,1,1,1,1,1,1,1,2,1,0,2465,414
40959,1,1,1,1,1,0,1,1,0,2,0,0,1388,102
40960,1,1,1,0,1,0,1,1,0,2,0,0,5,200
40961,1,1,1,1,1,0,1,1,1,2,1,1,41,148
40962,1,1,1,1,1,1,1,1,0,2,0,0,99,220
40963,1,1,1,1,1,1,1,1,1,2,0,1,-8,402
40964,1,1,1,1,1,1,1,1,0,2,1,0,35,315
40965,1,1,1,1,1,0,1,1,1,2,0,0,802,105
40966,1,0,1,1,1,1,1,1,1,2,0,1,2493,368
40967,1,1,1,1,1,1,1,0,0,2,0,1,314,485
40968,1,1,1,1,1,1,1,1,1,2,1,0,341,282
40969,1,1,1,1,1,1,1,1,0,2,1,0,3169,399
40970,1,1,1,1,1,1,1,1,1,2,0,0,2281,164
40971,0,1,1,1,1,1,1,1,1,2,1,0,14,234
40972,1,1,1,1,1,1,1,1,1,2,0,1,1651,791
40973,1,1,1,1,1,1,1,1,0,2,0,1,0,1152
40974,1,1,1,1,1,1,1,1,0,2,0,1,611,138
40975,1,1,1,1,1,1,1,1,1,2,0,0,1109,328
40976,1,1,1,1,1,1,1,0,1,2,0,1,4785,72
40977,1,1,1,1,1,0,1,1,0,2,0,0,24,136
40978,1,1,1,1,1,1,1,0,1,2,0,1,610,766
40979,1,1,1,1,1,1,1,0,1,2,1,1,523,192
40980,1,1,1,1,1,1,1,1,1,2,0,0,1604,78
40981,1,1,1,1,1,0,1,1,1,2,0,0,641,347
40982,1,1,1,1,1,1,1,1,1,2,1,1,431,496
40983,1,1,1,1,1,1,1,1,1,2,0,0,39,160
40984,1,1,1,1,1,1,1,1,0,2,1,0,616,293
40985,1,1,1,1,1,1,1,1,1,2,0,0,1301,233
40986,1,1,1,1,1,0,1,1,1,2,0,0,2859,105
40987,1,0,1,1,1,1,1,1,0,2,1,1,3324,227
40988,1,0,1,1,1,1,1,1,0,2,0,1,2079,100
40989,1,1,1,1,0,1,1,1,1,2,0,0,8066,57
40990,1,1,1,0,1,0,1,1,1,2,0,1,231,129
40991,1,1,1,1,1,1,1,1,1,2,0,1,0,74
40992,1,1,1,1,1,1,1,1,0,2,0,1,382,103
40993,0,0,1,1,0,1,1,1,1,2,0,1,204,213
40994,1,1,1,0,1,0,1,1,0,2,0,0,3371,284
40995,1,1,1,1,1,1,1,1,0,2,0,0,920,111
40996,1,1,1,1,1,1,1,1,0,2,0,1,30,83
40997,1,1,1,1,1,1,1,1,0,2,0,1,691,219
40998,1,1,1,0,1,0,1,1,1,2,1,0,227,477
40999,1,1,1,1,1,0,1,1,0,2,0,0,5007,73
41000,1,1,1,1,1,1,1,0,0,2,1,1,113,204
41001,1,1,1,1,1,0,1,1,1,2,0,0,3160,726
41002,1,1,1,1,1,0,1,1,0,2,0,1,4590,75
41003,1,1,1,1,1,1,1,1,0,2,0,0,1368,159
41004,1,1,1,1,1,1,1,1,0,2,0,0,1559,344
41005,1,1,1,1,1,1,1,1,0,2,0,0,882,135
41006,1,1,1,0,1,1,1,1,1,2,0,0,473,112
41007,0,0,1,1,1,1,1,1,1,2,0,1,166,99
41008,1,1,1,1,1,1,1,1,0,2,0,0,994,185
41009,1,1,1,1,1,1,1,1,1,2,0,0,3118,371
41010,1,1,1,1,1,0,1,1,0,2,0,1,-67,143
41011,1,1,1,1,0,1,1,1,1,2,0,0,0,99
41012,0,0,1,1,1,1,1,1,1,2,0,1,1198,146
41013,1,1,1,1,1,1,1,1,1,2,0,0,2279,284
41014,1,1,1,1,1,1,1,1,1,2,1,0,13014,738
41015,1,1,1,1,1,1,1,1,0,2,0,0,305,75
41016,1,0,1,1,1,1,1,1,0,2,1,0,9367,320
41017,1,1,1,1,1,1,1,1,1,2,0,0,4233,135
41018,0,1,1,1,0,1,1,1,0,2,0,0,0,43
41019,1,1,1,1,1,0,1,1,0,2,0,0,499,92
41020,1,1,1,1,1,0,1,1,0,2,1,0,2067,393
41021,1,1,1,1,1,1,1,1,1,2,1,0,376,479
41022,1,1,1,1,1,1,1,0,1,2,1,1,842,284
41023,1,1,1,0,1,0,1,0,1,2,0,0,1471,236
41024,1,1,1,1,0,1,1,1,1,2,0,0,3115,217
41025,1,1,1,1,1,1,1,1,0,2,0,0,1228,99
41026,1,1,1,1,1,1,1,1,0,2,0,0,877,202
41027,1,1,1,1,1,1,1,1,0,2,0,0,5164,238
41028,1,1,1,0,1,0,1,1,1,2,0,0,3363,158
41029,1,1,1,1,1,1,1,1,1,2,0,1,6483,275
41030,1,1,1,1,1,1,1,0,1,2,1,0,1235,354
41031,1,1,1,1,1,1,1,1,1,2,0,1,453,126
41032,1,1,1,1,0,1,1,1,0,2,1,0,1,640
41033,1,1,1,1,1,1,1,1,0,2,0,0,1737,228
41034,1,1,1,1,1,1,1,1,0,2,0,1,1227,182
41035,1,1,1,1,1,1,1,1,1,2,1,0,775,150
41036,1,1,1,1,1,1,1,1,1,2,0,1,6027,233
41037,1,0,1,1,0,1,1,1,0,2,0,1,10776,176
41038,1,1,1,1,1,1,1,1,1,2,1,0,1276,156
41039,1,1,1,1,1,1,0,0,1,2,1,0,18111,172
41040,0,1,1,1,1,1,1,0,0,2,0,1,2026,185
41041,1,0,1,1,1,1,1,0,0,2,0,1,2301,90
41042,1,1,1,1,1,1,1,0,0,2,0,1,6844,126
41043,1,1,1,1,1,1,1,1,0,2,0,1,169,180
41044,1,1,1,1,0,1,1,1,0,2,0,1,486,151
41045,1,1,1,1,1,1,1,1,0,2,0,0,775,98
41046,1,1,1,1,1,1,1,1,1,2,0,0,1433,117
41047,1,1,1,1,1,1,1,1,1,2,1,0,44,225
41048,1,1,1,1,1,1,1,1,0,2,1,1,255,209
41049,1,1,1,1,1,1,1,1,0,2,0,0,1778,319
41050,1,1,1,1,1,1,1,1,0,2,0,0,263,257
41051,1,0,1,1,1,1,1,1,1,2,0,1,579,230
41052,1,1,1,1,1,1,1,1,0,2,1,0,926,436
41053,0,1,1,1,1,1,1,1,1,2,0,1,4833,415
41054,0,1,1,1,1,1,1,1,1,2,0,1,3368,260
41055,0,1,1,1,1,1,1,0,0,2,0,1,5701,92
41056,1,0,1,1,1,1,1,0,1,2,1,0,1506,326
41057,1,0,1,1,1,1,1,1,1,2,0,1,60,253
41058,1,1,1,1,1,0,1,1,0,2,0,1,373,78
41059,1,1,1,1,1,0,1,1,0,2,0,1,777,260
41060,1,1,1,1,1,0,1,1,0,2,0,0,332,190
41061,1,1,1,1,1,1,1,0,1,2,0,1,846,107
41062,0,1,1,1,1,1,1,1,1,2,1,0,2843,186
41063,1,1,1,1,1,1,1,1,1,2,0,1,47,236
41064,0,1,1,1,1,0,1,1,0,2,0,0,902,108
41065,1,0,1,1,1,1,1,1,0,2,1,0,444,137
41066,1,1,1,1,1,1,1,1,1,2,1,1,557,185
41067,1,0,1,1,1,1,1,1,1,2,0,1,145,105
41068,1,1,1,1,1,1,1,1,1,2,1,1,535,125
41069,1,1,1,1,1,1,1,1,1,2,0,1,614,553
41070,1,1,1,1,1,1,0,0,1,2,1,0,2671,94
41071,1,1,1,1,1,0,1,1,1,2,1,0,271,801
41072,1,1,1,1,1,0,1,1,1,2,1,1,896,276
41073,1,1,1,1,1,1,1,1,1,2,1,1,272,100
41074,1,1,1,1,0,1,1,1,1,2,0,1,479,82
41075,1,0,1,1,1,1,1,1,1,2,0,0,16432,482
41076,1,1,1,1,1,1,1,1,1,2,0,1,210,101
41077,1,1,1,1,1,1,1,1,1,2,1,1,528,201
41078,1,1,1,1,1,0,0,0,1,2,0,0,2976,88
41079,1,0,1,1,1,1,1,0,0,2,1,1,209,391
41080,1,1,1,1,1,0,1,0,0,2,1,0,226,190
41081,1,1,1,1,1,1,0,0,0,2,0,0,12607,203
41082,1,1,1,1,1,1,1,1,0,2,1,0,1974,498
41083,1,1,1,1,1,0,1,0,0,2,1,0,942,880
41084,1,1,1,1,1,0,1,1,0,2,0,0,1228,153
41085,1,0,1,1,1,0,1,0,0,2,1,0,336,260
41086,0,1,1,1,1,0,1,1,0,2,0,0,220,142
41087,1,1,1,1,1,0,1,0,1,2,0,0,551,99
41088,1,1,1,1,1,1,1,0,1,2,0,0,300,70
41089,1,1,1,1,1,1,1,0,1,2,1,1,4147,211
41090,1,1,1,1,1,1,1,0,1,2,0,0,7218,224
41091,1,1,1,1,0,1,1,1,0,2,0,0,0,159
41092,1,1,1,1,1,0,0,0,0,2,0,0,11766,313
41093,1,1,1,0,1,0,1,1,0,1,0,0,1577,80
41094,1,1,1,1,1,1,1,1,0,1,0,0,8023,219
41095,1,0,1,1,1,0,1,1,0,1,1,0,-306,308
41096,1,0,1,1,1,1,1,1,0,1,0,1,1179,43
41097,1,1,1,1,1,1,1,1,1,1,0,0,0,116
41098,1,1,1,1,1,1,1,1,1,1,0,1,1123,75
41099,1,1,1,1,1,1,1,1,1,1,0,1,2575,152
41100,1,0,1,1,1,1,1,1,1,1,1,0,4623,348
41101,1,1,1,1,0,1,1,1,1,1,1,1,276,199
41102,1,1,1,1,1,1,1,1,1,1,0,1,15265,551
41103,1,1,1,1,1,1,1,1,1,1,0,1,139,80
41104,1,1,1,1,1,1,1,1,1,1,1,1,0,286
41105,1,1,1,1,1,1,1,1,1,1,0,0,1441,156
41106,1,1,1,1,1,0,1,1,1,1,0,0,241,97
41107,1,1,1,1,1,1,1,1,1,1,1,0,1189,220
41108,1,1,1,1,0,1,1,1,0,1,0,0,1227,122
41109,1,1,1,1,1,1,1,1,0,1,0,1,0,237
41110,1,1,1,1,1,0,1,1,1,1,0,0,591,115
41111,1,0,1,1,0,1,1,1,1,1,0,1,7585,123
41112,1,1,1,1,1,0,1,1,1,1,0,1,948,125
41113,0,1,1,1,1,0,1,1,0,1,0,0,982,123
41114,1,1,1,1,1,1,1,1,1,1,0,0,7,366
41115,1,1,1,1,1,1,1,1,0,1,1,0,431,343
41116,1,1,1,1,1,0,1,1,1,1,1,0,2218,711
41117,1,1,1,1,1,1,1,1,0,1,0,1,1394,628
41118,1,1,1,1,1,1,1,1,1,1,0,0,763,192
41119,1,1,1,1,1,0,1,1,0,1,0,0,953,80
41120,1,0,1,1,0,1,1,1,0,1,0,1,696,119
41121,1,1,1,1,1,1,1,1,0,1,1,1,1495,606
41122,1,1,1,1,1,0,1,1,0,1,1,1,828,156
41123,1,0,1,1,1,1,1,1,1,1,0,1,585,109
41124,1,1,1,1,1,1,1,1,1,1,0,0,609,33
41125,1,1,1,1,1,0,1,1,1,1,1,1,556,460
41126,1,1,1,1,1,1,1,1,0,1,0,1,2506,134
41127,1,1,1,1,1,1,1,1,1,1,0,1,1128,243
41128,1,1,1,1,1,1,1,1,1,1,0,1,10171,65
41129,1,0,1,1,1,1,1,1,1,1,0,1,1741,177
41130,1,1,1,1,1,1,1,1,0,1,0,0,583,61
41131,1,1,1,1,0,1,1,1,1,1,1,0,12972,205
41132,1,1,1,1,1,1,1,1,0,1,0,1,883,543
41133,1,1,1,1,1,1,1,1,0,1,0,0,3794,147
41134,1,1,1,1,0,1,1,1,0,1,1,1,948,215
41135,1,1,1,1,1,1,1,1,0,1,1,0,48,161
41136,1,0,1,1,1,1,1,1,1,1,0,1,0,90
41137,1,1,1,1,1,1,1,1,1,1,0,0,136,101
41138,1,1,1,1,0,1,1,1,1,1,0,0,445,108
41139,0,1,1,1,1,1,1,1,1,1,1,0,0,237
41140,0,1,1,1,1,0,1,1,0,1,0,0,3751,210
41141,1,1,1,1,1,1,1,1,1,1,0,0,2688,101
41142,1,1,1,1,1,0,1,1,1,1,0,0,-600,360
41143,1,1,1,1,1,1,1,1,0,1,1,0,0,148
41144,1,1,1,1,1,1,1,1,1,1,0,1,4083,117
41145,1,1,1,1,1,1,1,1,1,1,0,1,3812,363
41146,1,1,1,1,1,0,1,1,1,1,1,0,537,216
41147,1,1,1,0,1,1,1,1,0,1,1,0,1938,193
41148,1,1,1,1,1,1,1,1,1,1,1,0,5,370
41149,1,1,1,1,1,0,1,1,0,1,1,0,9131,532
41150,1,1,1,1,1,1,1,1,1,1,0,0,2209,307
41151,1,0,1,1,1,1,1,1,0,1,0,1,1080,197
41152,1,1,1,1,0,1,1,0,1,1,0,1,0,280
41153,0,1,1,1,1,1,1,1,1,1,1,1,443,441
41154,1,1,1,1,1,1,0,0,1,1,0,0,629,431
41155,0,1,1,1,1,1,0,0,0,1,0,0,256,220
41156,1,0,1,1,0,1,1,1,1,1,0,1,6320,578
41157,1,1,1,1,1,1,1,1,0,1,0,1,1458,250
41158,1,1,1,1,1,1,0,0,1,1,0,1,0,207
41159,1,1,1,1,1,1,1,1,0,1,1,0,132,574
41160,1,1,1,1,1,1,1,1,0,1,0,1,1612,399
41161,1,1,1,0,1,1,1,1,1,1,0,1,4111,65
41162,1,1,1,1,0,1,0,0,1,1,0,1,553,2027
41163,1,1,1,1,1,1,0,0,1,1,1,1,3704,238
41164,1,1,1,1,1,0,1,1,0,1,1,0,2658,768
41165,1,1,1,1,1,1,1,1,1,1,1,1,3411,225
41166,0,1,1,0,1,0,1,1,1,1,0,0,407,89
41167,1,1,1,0,1,0,1,1,0,1,0,0,0,263
41168,0,1,1,1,1,1,1,1,1,1,1,1,1,335
41169,1,1,1,1,1,1,1,1,0,1,1,0,10905,240
41170,1,1,1,1,1,1,1,1,1,1,1,0,976,164
41171,1,1,1,1,0,1,1,1,1,1,0,1,0,170
41172,1,1,1,1,1,1,1,1,1,1,1,1,2531,634
41173,1,1,1,1,1,1,1,0,1,1,1,0,1270,232
41174,1,1,1,1,1,1,1,1,0,1,1,0,5359,145
41175,1,1,1,1,0,1,1,1,0,1,0,0,139,328
41176,1,1,1,1,1,1,1,1,0,1,1,0,10596,195
41177,1,1,1,1,1,1,1,1,1,1,0,0,5871,321
41178,0,1,1,1,1,1,1,1,1,1,0,0,80,196
41179,1,1,1,1,1,1,0,0,1,1,0,1,1,65
41180,1,1,1,1,1,1,1,1,1,1,1,1,691,338
41181,1,1,1,1,1,1,1,1,0,1,0,0,4859,262
41182,1,1,1,1,1,1,1,0,0,1,1,1,67,329
41183,1,0,1,1,0,1,1,1,1,1,0,1,10253,84
41184,1,1,1,1,1,1,1,1,1,1,1,1,347,267
41185,1,1,1,1,1,1,1,1,1,1,1,0,9962,474
41186,1,1,1,1,1,1,0,0,0,1,1,1,2239,377
41187,1,1,1,1,1,0,1,1,1,1,0,1,1978,928
41188,1,0,1,1,1,1,1,1,1,1,0,1,0,110
41189,1,1,1,1,1,1,1,1,0,1,1,1,11862,217
41190,1,1,1,1,1,0,1,1,1,1,0,0,1797,168
41191,1,1,1,1,1,1,1,1,1,1,0,0,8514,131
41192,1,1,1,1,1,1,1,1,0,1,0,1,1925,147
41193,0,1,1,1,1,0,1,1,1,1,1,1,0,158
41194,1,1,1,1,1,1,1,1,1,1,0,0,3186,151
41195,1,1,1,1,1,1,1,1,1,1,0,0,24,157
41196,1,1,1,1,1,1,1,1,0,1,0,1,228,99
41197,1,0,1,1,0,1,1,1,1,1,0,1,519,91
41198,1,1,1,1,1,1,1,1,1,1,1,0,1756,195
41199,1,1,1,1,1,1,1,1,1,1,1,0,4068,184
41200,1,1,1,1,1,1,1,1,0,1,0,0,0,201
41201,1,1,1,1,1,1,1,1,0,1,1,0,368,293
41202,0,1,1,1,1,0,1,1,1,1,0,0,1010,65
41203,1,1,1,1,1,1,1,1,1,1,0,1,385,64
41204,1,1,1,1,1,0,1,1,0,1,1,0,1406,63
41205,1,1,1,1,1,1,1,0,1,1,1,0,197,78
41206,1,1,1,1,1,1,1,1,1,1,0,0,781,75
41207,1,1,1,1,1,1,1,1,1,1,0,1,967,180
41208,1,0,1,1,1,0,1,1,0,1,1,0,5310,273
41209,1,1,1,1,1,1,1,1,1,1,0,1,1746,487
41210,1,1,1,1,1,1,0,0,0,1,1,1,215,228
41211,1,1,1,1,1,1,1,0,0,1,1,1,106,216
41212,0,1,1,1,1,1,0,0,0,1,0,1,2063,54
41213,1,1,1,1,1,1,1,1,1,1,0,1,3090,139
41214,1,1,1,1,1,0,1,1,0,1,0,0,18,102
41215,1,0,1,1,1,1,1,1,1,1,0,1,211,406
41216,1,1,1,0,1,1,1,1,1,1,1,0,0,374
41217,0,1,1,1,1,0,1,1,0,1,1,0,363,168
41218,0,1,1,1,1,1,1,1,1,1,0,1,630,97
41219,1,1,1,1,1,1,1,1,0,1,0,0,1251,282
41220,1,1,1,1,1,0,1,1,1,1,1,1,1046,158
41221,1,1,1,1,1,1,1,1,0,1,1,1,469,273
41222,1,0,1,1,0,1,1,1,1,1,0,1,35,104
41223,1,1,1,1,1,1,1,1,0,1,0,0,10,90
41224,1,1,1,1,1,0,1,1,0,1,0,0,1314,200
41225,1,1,1,1,1,0,1,1,1,1,0,0,0,53
41226,1,0,1,1,1,1,1,1,1,1,0,0,3252,298
41227,1,1,1,0,1,1,1,1,1,1,1,1,2326,276
41228,1,1,1,1,1,1,1,1,0,1,1,0,3370,531
41229,1,1,1,1,1,1,1,1,0,1,0,1,5741,72
41230,1,1,1,1,1,1,1,1,1,1,1,1,144,116
41231,1,1,1,1,1,0,1,1,0,1,1,0,733,126
41232,1,1,1,1,1,1,1,1,1,1,1,1,474,252
41233,1,1,1,1,1,1,1,0,0,1,0,1,377,171
41234,0,1,1,1,1,0,1,1,0,1,1,0,-309,343
41235,1,1,1,1,1,0,0,0,0,1,0,1,3733,419
41236,1,1,1,1,1,1,0,0,1,1,1,0,6728,252
41237,0,1,1,1,1,1,1,0,1,1,1,1,5584,534
41238,1,1,1,1,1,1,1,1,1,1,0,0,227,148
41239,1,1,1,1,1,1,1,0,1,1,0,1,16,200
41240,1,1,1,1,1,0,1,1,0,1,1,1,61,744
41241,1,1,1,1,1,1,1,1,0,1,1,1,1047,438
41242,1,1,1,1,1,1,1,0,0,2,0,1,2651,73
41243,1,1,1,1,1,1,1,1,1,2,0,1,14170,62
41244,1,0,1,1,1,1,1,1,1,2,0,0,21,323
41245,1,1,1,1,1,1,1,1,0,2,1,1,265,130
41246,1,1,1,1,1,1,1,1,0,2,1,0,117,467
41247,1,0,1,1,1,1,1,0,0,2,0,1,2346,190
41248,1,1,1,1,1,1,1,1,1,2,1,0,5473,232
41249,1,1,1,1,1,1,1,1,0,2,0,0,165,315
41250,1,1,1,1,0,1,0,0,1,2,0,1,1313,420
41251,1,0,1,1,1,1,1,1,1,2,0,1,1943,401
41252,1,1,1,1,1,1,1,1,1,2,0,1,5,143
41253,1,1,1,1,1,1,1,1,0,2,0,0,116,79
41254,1,1,1,1,1,1,1,1,0,2,0,0,16517,497
41255,1,1,1,1,1,1,1,1,1,2,0,0,2430,87
41256,1,0,1,1,1,0,0,0,0,2,0,0,2337,46
41257,1,0,1,1,0,1,1,0,1,2,0,1,680,103
41258,1,1,1,1,1,1,1,0,1,2,0,1,676,188
41259,1,1,1,1,1,0,1,1,0,2,0,0,0,79
41260,1,1,1,1,1,0,1,1,0,2,0,0,1810,52
41261,1,1,1,1,1,1,1,1,1,2,0,1,8494,158
41262,1,1,1,1,0,1,1,1,0,2,0,1,5631,68
41263,1,0,1,1,1,0,1,1,0,2,1,0,106,511
41264,1,1,1,1,1,0,1,1,0,2,1,0,127,192
41265,1,1,1,1,1,1,0,0,1,2,0,0,324,585
41266,1,1,1,1,1,1,1,1,0,2,0,0,369,83
41267,1,1,1,1,1,1,1,1,1,2,0,0,8564,53
41268,1,0,1,1,0,1,1,1,1,2,0,1,67,153
41269,1,1,1,1,1,1,1,1,1,2,0,0,65,41
41270,0,1,1,1,1,1,1,1,1,2,0,1,17875,173
41271,1,0,1,1,1,1,1,1,0,2,0,0,1281,279
41272,1,1,1,1,1,1,1,1,0,2,0,0,506,47
41273,1,0,1,1,1,1,1,1,1,2,1,1,3,130
